Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,North_America
RWG-000034,Zygoptera,Coenagrionidae,Acanthagrion hildegarda,41.306,37.55,16.277,15.727,17.463,16.743,3.598,3.471,3.747,3.62,0.716363636,0.716814159,0.141253417,0.152180675,FALSE
RWG-000109,Zygoptera,Coenagrionidae,Acanthagrion inexpectum,34.497,30.696,15.812,14.542,17.039,15.685,3.09,3.069,3.112,3.09,0.69068323,0.705802969,0.134393458,0.152515227,FALSE
RWG-000108,Zygoptera,Coenagrionidae,Acanthagrion inexpectum,34.508,30.617,15.854,14.901,16.955,15.854,3.069,3.048,3.112,3.069,0.665418227,0.700934579,0.134517732,0.150328666,FALSE
RWG-000032,Zygoptera,Coenagrionidae,Acanthagrion lancea,39.148,34.478,16.743,15.833,18.161,17.145,3.26,3.154,3.45,3.217,0.680652681,0.697530864,0.134340307,0.141520558,FALSE
RWG-000066,Zygoptera,Coenagrionidae,Acanthagrion lancea,36.665,33.778,15.79,15.261,17.166,16.298,3.196,3.175,3.196,3.196,0.69297164,0.672727273,0.131279675,0.141862343,FALSE
RWG-000014,Zygoptera,Coenagrionidae,Acanthagrion lancea,37.266,33.279,15.854,15.028,17.06,16.15,3.366,3.323,3.387,3.366,0.714640199,0.744429882,0.148670031,0.161777787,FALSE
RWG-000117,Zygoptera,Coenagrionidae,Amphiagrion saucium,40.593,36.397,15.981,15.282,17.378,16.15,3.556,3.408,3.556,3.408,0.746650426,0.693315859,0.150804099,0.151073306,TRUE
RWG-000118,Zygoptera,Coenagrionidae,Anisagrion inornatum,58.497,52.717,18.987,18.69,20.997,19.833,4.233,4.17,4.382,4.212,0.664314516,0.734258271,0.166705938,0.160111679,FALSE
RWG-000119,Zygoptera,Coenagrionidae,Anisagrion inornatum,54.85,48.837,18.584,18.309,20.024,19.177,4.276,3.958,4.297,4.001,0.689217759,0.719646799,0.16842071,0.16047922,FALSE
31609,Zygoptera,Coenagrionidae,Argia alberta,53.283,47.325,16.997,15.854,18.013,16.637,4.128,4.001,4.149,4.022,0.672150411,0.661577608,0.124397166,0.133828911,TRUE
37734,Zygoptera,Coenagrionidae,Argia alberta,62.328,54.371,19.727,18.055,20.553,19.092,4.276,4.149,4.318,4.233,0.667353244,0.643015521,0.124434829,0.125676834,TRUE
47209,Zygoptera,Coenagrionidae,Argia alberta,63.405,58.243,19.452,18.161,20.193,19.05,4.403,4.466,4.445,4.53,0.583857442,0.613333333,0.117895876,0.133286782,TRUE
33479,Zygoptera,Coenagrionidae,Argia alberta,50.385,46.242,17.653,16.955,18.606,17.971,4.022,3.895,4.043,3.958,0.683731513,0.684334511,0.148448456,0.151706271,TRUE
46119,Zygoptera,Coenagrionidae,Argia alberta,45.056,40.375,17.145,16.002,18.013,17.378,3.62,3.598,3.641,3.874,0.650998825,0.682095006,0.127744249,0.157013933,TRUE
33354,Zygoptera,Coenagrionidae,Argia alberta,52.895,48.661,17.801,16.955,18.944,17.992,4.022,4.022,4.128,4.064,0.626815643,0.671764706,0.140871907,0.153230652,TRUE
30384,Zygoptera,Coenagrionidae,Argia alberta,44.015,38.832,16.531,15.727,17.124,16.193,3.768,3.598,3.789,3.641,0.677379481,0.712418301,0.140223775,0.155849773,TRUE
19055,Zygoptera,Coenagrionidae,Argia alberta,55.318,48.648,17.484,16.595,19.008,17.886,4.17,4.022,4.191,4.022,0.670378619,0.674556213,0.13610815,0.154344969,TRUE
27019,Zygoptera,Coenagrionidae,Argia alberta,48.57,47.318,16.933,16.574,17.801,17.23,3.895,3.895,3.916,3.937,0.652794293,0.635135135,0.125241998,0.123642362,TRUE
33104,Zygoptera,Coenagrionidae,Argia alberta,43.686,41.533,15.198,15.304,16.298,16.277,3.852,3.81,3.874,3.831,0.657142857,0.710013004,0.146142716,0.163040211,TRUE
46150,Zygoptera,Coenagrionidae,Argia alberta,53.409,47.618,17.187,17.145,18.796,18.034,4.085,3.979,4.17,4.001,0.653153153,0.680751174,0.139016601,0.163739547,TRUE
36544,Zygoptera,Coenagrionidae,Argia apicalis,87.502,79.997,22.945,22.289,24.299,23.262,5.186,5.059,5.271,5.122,0.653310105,0.694267516,0.134533677,0.144985899,TRUE
41996,Zygoptera,Coenagrionidae,Argia apicalis,80.309,73.152,20.997,20.066,21.865,21.696,4.974,4.911,5.059,4.953,0.670861568,0.682926829,0.11707352,0.159155368,TRUE
42141,Zygoptera,Coenagrionidae,Argia apicalis,74.459,69.111,21.082,19.558,22.225,21.103,4.763,4.805,4.805,4.847,0.645714286,0.640922768,0.136238486,0.155126109,TRUE
41362,Zygoptera,Coenagrionidae,Argia apicalis,82.941,77.899,22.416,21.463,23.389,22.416,5.059,5.038,5.122,5.207,0.659728507,0.500472144,0.123351213,0.136227027,TRUE
36546,Zygoptera,Coenagrionidae,Argia apicalis,86.443,79.991,23.029,21.95,24.194,22.797,5.017,5.249,5.059,5.398,0.622047244,0.61095636,0.121389927,0.137510379,TRUE
41788,Zygoptera,Coenagrionidae,Argia apicalis,80.232,73.759,22.162,21.04,23.093,22.394,4.847,4.826,4.911,4.911,0.626031164,0.680529301,0.121319498,0.145627308,TRUE
49389,Zygoptera,Coenagrionidae,Argia apicalis,83.776,76.671,22.31,20.807,23.728,22.797,5.017,4.995,5.08,5.017,0.613737734,0.644382544,0.129991093,0.156677211,TRUE
37391,Zygoptera,Coenagrionidae,Argia apicalis,77.464,67.996,21.781,20.616,23.283,21.696,4.741,4.572,4.741,4.572,0.662727273,0.637073171,0.117456232,0.132900453,TRUE
36630,Zygoptera,Coenagrionidae,Argia apicalis,89.983,82.506,23.241,22.416,24.469,23.834,5.101,5.059,5.207,5.144,0.689446367,0.653641208,0.115788158,0.145273576,TRUE
33108,Zygoptera,Coenagrionidae,Argia apicalis,72.059,66.902,20.934,20.235,21.823,21.188,4.593,4.551,4.657,4.593,0.652764307,0.692307692,0.118525123,0.142424629,TRUE
24428,Zygoptera,Coenagrionidae,Argia apicalis,79.693,71.136,21.463,19.939,22.352,21.378,4.932,4.911,4.974,4.911,0.633522727,0.654455446,0.123052901,0.164522442,TRUE
34883,Zygoptera,Coenagrionidae,Argia apicalis,80.078,71.26,22.14,20.341,22.987,21.357,4.932,4.805,4.953,4.847,0.684162063,0.647175421,0.130712462,0.135128516,TRUE
19621,Zygoptera,Coenagrionidae,Argia apicalis,61.924,56.035,18.69,18.479,19.558,18.817,4.297,4.276,4.403,4.339,0.45995671,0.664791901,0.113366824,0.136907053,TRUE
26627,Zygoptera,Coenagrionidae,Argia apicalis,83.528,77.685,22.035,21.273,22.966,22.056,5.144,5.08,5.165,5.165,0.655299539,0.659309021,0.13091418,0.146864316,TRUE
33457,Zygoptera,Coenagrionidae,Argia apicalis,80.851,72.472,22.098,20.151,22.924,21.696,4.868,4.868,4.911,4.911,0.647276085,0.636097561,0.117195293,0.154998863,TRUE
27090,Zygoptera,Coenagrionidae,Argia apicalis,68.373,63.502,19.537,18.965,20.595,20.257,4.678,4.593,4.741,4.657,0.65364851,0.638453501,0.12817259,0.155599488,TRUE
34111,Zygoptera,Coenagrionidae,Argia apicalis,72.984,66.855,20.786,19.897,21.95,20.997,4.741,4.657,4.805,4.678,0.668273867,0.661290323,0.133434022,0.144419034,TRUE
37224,Zygoptera,Coenagrionidae,Argia barretti,94.394,87.299,24.913,24.003,26.458,25.4,5.228,5.207,5.313,5.334,0.6752,0.683333333,0.128713755,0.145743327,TRUE
43114,Zygoptera,Coenagrionidae,Argia barretti,83.821,75.414,22.966,22.246,24.384,23.389,4.953,4.826,5.122,4.911,0.6875,0.732126697,0.130822214,0.148822805,TRUE
43038,Zygoptera,Coenagrionidae,Argia barretti,83.086,77.15,22.966,21.421,24.045,22.86,5.017,5.038,5.017,5.059,0.685739437,0.697222222,0.135594543,0.154065666,TRUE
43000,Zygoptera,Coenagrionidae,Argia barretti,78.297,70.066,20.341,18.69,21.802,19.685,4.932,4.868,4.995,4.89,0.676699029,0.620430108,0.11735463,0.118160789,TRUE
25318,Zygoptera,Coenagrionidae,Argia barretti,82.328,77.1,22.924,22.225,24.194,23.178,4.868,4.868,4.932,4.89,0.648293963,0.683105023,0.125297949,0.143485112,TRUE
34781,Zygoptera,Coenagrionidae,Argia barretti,79.939,72.173,22.924,22.035,26.543,23.008,4.636,4.657,5.165,4.699,0.72169059,0.710211592,0.14460283,0.140496994,TRUE
46687,Zygoptera,Coenagrionidae,Argia barretti,88.628,81.333,24.426,23.156,25.21,24.299,5.038,4.995,5.122,5.08,0.653232578,0.68554007,0.12029713,0.137219683,TRUE
34812,Zygoptera,Coenagrionidae,Argia barretti,82.254,79.133,22.818,23.135,24.426,24.448,4.89,4.974,4.932,5.017,0.713171577,0.668398268,0.126448398,0.14441174,TRUE
34501,Zygoptera,Coenagrionidae,Argia barretti,88.745,81.004,21.717,21.061,22.394,22.733,5.228,5.059,5.271,5.186,0.642722117,0.511173184,0.087314302,0.132386797,TRUE
18161,Zygoptera,Coenagrionidae,Argia bipunctulata,32.397,31.379,12.7,12.785,14.139,13.483,3.408,3.556,3.408,3.577,0.718562874,0.712715856,0.177995955,0.184344515,TRUE
23771,Zygoptera,Coenagrionidae,Argia bipunctulata,35.509,33.091,14.499,13.885,15.452,14.711,3.408,3.45,3.429,3.471,0.698630137,0.671942446,0.155082609,0.175005451,TRUE
47228,Zygoptera,Coenagrionidae,Argia bipunctulata,46.564,44.019,16.341,15.939,17.209,16.806,3.979,4.022,4.022,4.149,0.728167282,0.715365239,0.156405962,0.179620333,TRUE
27307,Zygoptera,Coenagrionidae,Argia bipunctulata,41.761,40.917,15.558,15.409,16.531,16.171,3.81,3.852,3.81,3.979,0.709346991,0.717277487,0.163003817,0.167239471,TRUE
32804,Zygoptera,Coenagrionidae,Argia bipunctulata,42.708,39.911,16.023,15.155,17.124,16.108,3.747,3.852,3.852,4.064,0.710754017,0.727989488,0.160355902,0.180121936,TRUE
25141,Zygoptera,Coenagrionidae,Argia bipunctulata,42.018,38.91,15.346,14.605,16.362,15.536,3.852,3.81,3.852,3.831,0.695989651,0.692098093,0.167606555,0.182759874,TRUE
24433,Zygoptera,Coenagrionidae,Argia cuprea,74.933,70.783,21.569,20.849,22.945,21.971,4.699,4.72,4.72,4.741,0.689114391,0.670520231,0.130884917,0.136888215,TRUE
26633,Zygoptera,Coenagrionidae,Argia cuprea,76.757,74.927,19.558,21.802,21.484,22.394,4.847,4.911,4.89,4.974,0.670935961,0.623818526,0.099249814,0.119821492,TRUE
46910,Zygoptera,Coenagrionidae,Argia cuprea,89.394,82.35,21.95,20.616,24.045,22.606,5.207,5.186,5.207,5.186,0.668133803,0.651685393,0.115344513,0.135421149,TRUE
30557,Zygoptera,Coenagrionidae,Argia cuprea,78.334,72.987,22.627,21.802,23.77,23.156,4.678,4.699,4.699,4.784,0.682101514,0.685557587,0.11667594,0.137115651,TRUE
46896,Zygoptera,Coenagrionidae,Argia cuprea,82.982,73.726,22.246,20.214,22.902,21.632,4.932,4.868,4.974,4.868,0.633086876,0.663405088,0.09116872,0.1279448,TRUE
47231,Zygoptera,Coenagrionidae,Argia cuprea,75.298,70.83,21.167,21.357,21.95,22.31,4.636,4.551,4.657,4.614,0.639344262,0.676470588,0.099411396,0.127757751,TRUE
47233,Zygoptera,Coenagrionidae,Argia cuprea,76.182,72.017,20.511,21.527,22.479,22.098,4.953,4.763,5.059,4.763,0.627118644,0.729885058,0.121884467,0.112397929,TRUE
RWG-000121,Zygoptera,Coenagrionidae,Argia dives,83.551,75.244,23.453,22.458,24.871,23.601,4.741,4.741,4.784,4.741,0.632340426,0.696860987,0.111271292,0.134286135,FALSE
RWG-000120,Zygoptera,Coenagrionidae,Argia dives,70.805,63.629,21.273,20.659,22.818,21.95,4.445,4.403,4.466,4.424,0.66419295,0.722275796,0.11335649,0.13664349,FALSE
48642,Zygoptera,Coenagrionidae,Argia emma,90.383,80.786,25.019,23.686,26.458,25.019,4.868,4.72,4.995,4.847,0.6728,0.676818951,0.112873382,0.119044459,TRUE
45360,Zygoptera,Coenagrionidae,Argia emma,96.842,86.565,25.527,23.664,26.882,25.485,5.186,5.08,5.228,5.101,0.690551181,0.666112957,0.122142534,0.138685176,TRUE
37579,Zygoptera,Coenagrionidae,Argia emma,98.671,89.2,23.41,22.881,25.167,24.49,5.398,5.355,5.419,5.355,0.638351556,0.652549698,0.114689995,0.146944682,TRUE
29503,Zygoptera,Coenagrionidae,Argia emma,81.525,75.74,23.199,22.394,24.405,23.453,4.763,4.699,5.017,4.911,0.662619254,0.653429603,0.116329925,0.132332951,TRUE
48663,Zygoptera,Coenagrionidae,Argia emma,81.18,73.341,23.241,21.929,24.151,22.733,4.932,4.763,5.059,4.868,0.682734444,0.697392924,0.121265812,0.135185558,TRUE
30388,Zygoptera,Coenagrionidae,Argia emma,84.285,73.775,23.029,22.416,24.257,23.156,4.847,4.678,4.953,4.763,0.685863874,0.650822669,0.111654184,0.139192871,TRUE
29710,Zygoptera,Coenagrionidae,Argia emma,85.251,78.514,22.818,21.611,23.664,22.289,5.017,4.89,5.186,5.017,0.627906977,0.585944919,0.101078749,0.0984224,TRUE
40623,Zygoptera,Coenagrionidae,Argia fumipennis,55.93,52.4,18.754,18.013,19.812,18.965,4.149,4.085,4.318,4.149,0.678418803,0.736607143,0.142251953,0.151801838,TRUE
41288,Zygoptera,Coenagrionidae,Argia fumipennis,64.731,59.815,19.389,18.479,20.447,19.812,4.445,4.403,4.466,4.403,0.667701863,0.672008547,0.124193118,0.149404167,TRUE
30858,Zygoptera,Coenagrionidae,Argia fumipennis,56.14,52.682,18.034,17.272,18.965,18.563,4.297,4.255,4.297,4.318,0.649553571,0.688711517,0.14979972,0.173287335,TRUE
18166,Zygoptera,Coenagrionidae,Argia fumipennis,48.241,44.929,17.103,16.447,18.309,17.738,3.874,3.937,4.064,3.937,0.676300578,0.704057279,0.151865801,0.144309939,TRUE
19777,Zygoptera,Coenagrionidae,Argia fumipennis,43.593,40.126,16.574,15.685,17.441,16.447,3.662,3.704,3.704,3.852,0.692961165,0.705276705,0.151498125,0.170472765,TRUE
31510,Zygoptera,Coenagrionidae,Argia fumipennis,50.167,44.73,17.526,16.849,18.479,17.632,4.001,3.895,4.128,4.001,0.671248568,0.702280912,0.148224923,0.167503775,TRUE
19248,Zygoptera,Coenagrionidae,Argia fumipennis,50.889,46.489,18.098,17.357,19.135,18.457,3.916,3.81,4.001,3.831,0.680309735,0.674311927,0.143077176,0.155425736,TRUE
24844,Zygoptera,Coenagrionidae,Argia fumipennis,73.432,67.527,20.955,20.151,22.267,21.273,4.72,4.657,4.763,4.741,0.629277567,0.63880597,0.137238202,0.142199039,TRUE
32233,Zygoptera,Coenagrionidae,Argia fumipennis,51.265,46.981,16.806,16.891,17.992,17.78,4.064,3.979,4.149,4.001,0.662352941,0.652380952,0.131317669,0.159192696,TRUE
27045,Zygoptera,Coenagrionidae,Argia fumipennis,64.369,63.415,18.86,19.241,19.325,19.473,4.382,4.551,4.487,4.657,0.56516977,0.651086957,0.090703306,0.094874704,TRUE
RWG-000023,Zygoptera,Coenagrionidae,Argia garrisoni,86.374,79.701,23.051,21.802,24.448,23.072,5.08,5.017,5.101,5.038,0.655411255,0.676146789,0.133536335,0.146750082,FALSE
RWG-000020,Zygoptera,Coenagrionidae,Argia garrisoni,81.801,73.401,22.162,20.976,23.22,22.14,4.953,4.847,4.974,4.868,0.701914312,0.701720841,0.127606095,0.149124858,FALSE
RWG-000021,Zygoptera,Coenagrionidae,Argia garrisoni,72.221,65.243,21.442,20.151,22.416,21.061,4.636,4.551,4.636,4.572,0.678942399,0.706532663,0.131617295,0.141092118,FALSE
RWG-000022,Zygoptera,Coenagrionidae,Argia garrisoni,82.737,76.703,22.204,21.336,23.114,22.5,4.911,4.911,4.911,4.974,0.64010989,0.646284102,0.111237653,0.142846983,FALSE
RWG-000124,Zygoptera,Coenagrionidae,Argia infrequentula,42.939,40.148,15.685,15.007,16.891,15.917,3.895,3.895,3.916,4.085,0.71679198,0.675531915,0.172306307,0.185048048,FALSE
RWG-000122,Zygoptera,Coenagrionidae,Argia infrequentula,55.328,52.204,18.203,17.336,19.77,18.394,4.233,4.318,4.276,4.36,0.669164882,0.699654776,0.168385098,0.179202841,FALSE
RWG-000029,Zygoptera,Coenagrionidae,Argia jujuya,63.897,57.32,19.558,18.817,20.786,19.706,4.466,4.382,4.53,4.403,0.697556008,0.698174006,0.137112029,0.160770218,FALSE
RWG-000028,Zygoptera,Coenagrionidae,Argia jujuya,58.232,54.018,19.643,18.542,20.574,19.41,4.022,4.085,4.064,4.128,0.674897119,0.663031625,0.122729829,0.14573234,FALSE
RWG-000027,Zygoptera,Coenagrionidae,Argia jujuya,74.493,69.663,21.717,21.23,22.924,22.373,4.699,4.636,4.741,4.657,0.69621422,0.688741722,0.129409319,0.146361967,FALSE
RWG-000025,Zygoptera,Coenagrionidae,Argia orichalcea,67.765,62.186,20.214,19.452,21.442,20.553,4.53,4.466,4.53,4.466,0.654491609,0.656024717,0.128152457,0.146587816,FALSE
RWG-000026,Zygoptera,Coenagrionidae,Argia orichalcea,56.92,52.618,19.452,18.225,20.468,19.389,3.958,4.043,3.958,4.128,0.686659773,0.757641921,0.120762829,0.1362018,FALSE
RWG-000024,Zygoptera,Coenagrionidae,Argia orichalcea,50.41,45.787,18.521,17.399,19.537,18.415,3.704,3.662,3.747,3.683,0.65872156,0.694252874,0.118112861,0.126322534,FALSE
RWG-000125,Zygoptera,Coenagrionidae,Argia percellulata,128.442,119.86,29.528,28.808,31.242,30.12,5.779,5.821,5.8,5.906,0.701219512,0.678847505,0.117177951,0.131985891,FALSE
RWG-000127,Zygoptera,Coenagrionidae,Argia popoluca,45.066,42.029,16.362,15.727,17.42,16.701,3.831,3.831,3.852,3.874,0.662211422,0.651457541,0.154044013,0.173162559,FALSE
RWG-000036,Zygoptera,Coenagrionidae,Argia sabino,83.396,76.854,23.008,22.162,24.342,23.305,4.826,4.826,4.932,4.847,0.671304348,0.650317893,0.126193717,0.144777235,TRUE
RWG-000035,Zygoptera,Coenagrionidae,Argia sabino,84.925,94.792,23.241,24.807,24.49,25.95,5.059,5.165,5.101,5.249,0.690579084,0.685154976,0.146125021,0.123340464,TRUE
RWG-000130,Zygoptera,Coenagrionidae,Cyanallagma interruptum,35.169,31.932,15.452,14.626,16.425,15.642,3.239,3.175,3.302,3.239,0.746134021,0.765899865,0.143794056,0.156059591,FALSE
RWG-000128,Zygoptera,Coenagrionidae,Cyanallagma interruptum,37.519,33.888,16.277,15.6,17.568,16.171,3.26,3.302,3.302,3.366,,,,,FALSE
RWG-000131,Zygoptera,Coenagrionidae,Cyanallagma interruptum,32.811,29.477,14.923,14.182,15.939,14.944,3.154,3.048,3.196,3.069,0.768924303,0.750708215,0.147936501,0.153315038,FALSE
RWG-000129,Zygoptera,Coenagrionidae,Cyanallagma interruptum,31.207,29.991,14.605,14.266,15.79,15.155,3.048,3.069,3.069,3.112,0.761394102,0.75698324,0.142723352,0.152929827,FALSE
RWG-000132,Zygoptera,Coenagrionidae,Drepanoneura muzoni,37.963,35.052,17.378,16.32,19.431,18.5,3.45,3.45,3.535,3.493,0.762527233,0.806636156,0.161640728,0.168801996,FALSE
39539,Zygoptera,Coenagrionidae,Enallagma annexum,56.954,51.84,19.156,18.098,20.341,18.881,4.043,3.979,4.043,4.001,0.667013528,0.676008969,0.129859613,0.135390643,TRUE
44398,Zygoptera,Coenagrionidae,Enallagma annexum,65.693,57.162,20.024,17.971,20.892,19.643,4.382,4.297,4.382,4.318,0.675785208,0.682112069,0.103733454,0.14580804,TRUE
32546,Zygoptera,Coenagrionidae,Enallagma annexum,63.978,57.607,21.336,19.918,22.606,20.849,4.255,4.212,4.403,4.255,0.721910112,0.679187817,0.126023427,0.143729961,TRUE
32730,Zygoptera,Coenagrionidae,Enallagma annexum,57.851,49.893,19.727,17.653,20.68,18.923,4.106,3.958,4.106,3.979,0.696008188,0.701342282,0.118449433,0.148766705,TRUE
30881,Zygoptera,Coenagrionidae,Enallagma annexum,51.138,47.017,18.881,18.415,20.045,19.262,3.747,3.683,3.747,3.704,0.67687434,0.713186813,0.129286329,0.146999385,TRUE
31533,Zygoptera,Coenagrionidae,Enallagma annexum,47.739,51.915,18.076,18.711,18.796,20.426,3.789,3.768,3.789,3.789,0.722972973,0.674611399,0.14206701,0.135840471,TRUE
32178,Zygoptera,Coenagrionidae,Enallagma annexum,57.242,51.372,19.346,19.092,20.595,19.981,4.001,3.852,4.022,3.895,0.595066804,0.708686441,0.111769937,0.133336386,TRUE
41819,Zygoptera,Coenagrionidae,Enallagma antennatum,42.336,38.593,17.801,16.849,18.987,18.14,3.493,3.387,3.535,3.598,0.720178372,0.737456243,0.13992008,0.149369932,TRUE
40652,Zygoptera,Coenagrionidae,Enallagma antennatum,50.171,45.065,19.77,18.33,20.913,19.473,3.683,3.683,3.916,3.683,0.723684211,0.741304348,0.137723093,0.157240264,TRUE
42233,Zygoptera,Coenagrionidae,Enallagma antennatum,44.211,40.147,17.865,16.722,19.092,17.907,3.535,3.514,3.747,3.662,0.752771619,0.693853428,0.13879188,0.147550124,TRUE
45949,Zygoptera,Coenagrionidae,Enallagma antennatum,33.326,29.241,15.621,14.436,16.574,15.431,3.154,3.048,3.323,3.09,0.727969349,0.728395062,0.152197336,0.160343355,TRUE
34622,Zygoptera,Coenagrionidae,Enallagma antennatum,38.725,35.553,16.933,15.939,17.801,16.806,3.344,3.344,3.344,3.366,0.72294887,0.751889169,0.144910542,0.161578658,TRUE
34394,Zygoptera,Coenagrionidae,Enallagma antennatum,40.003,36.213,16.828,16.002,17.886,16.933,3.471,3.408,3.514,3.535,0.781065089,0.715,0.149671166,0.162543594,TRUE
34736,Zygoptera,Coenagrionidae,Enallagma antennatum,38.229,33.24,16.108,15.388,17.187,16.32,3.429,3.175,3.429,3.217,0.754926108,0.734111544,0.150717106,0.157524736,TRUE
34679,Zygoptera,Coenagrionidae,Enallagma antennatum,37.975,35.046,16.066,15.282,17.251,16.341,3.408,3.387,3.429,3.493,0.711656442,0.721502591,0.152858981,0.168148879,TRUE
34508,Zygoptera,Coenagrionidae,Enallagma antennatum,35.448,32.063,16.044,14.986,16.976,15.939,3.239,3.196,3.26,3.302,0.77680798,0.756972112,0.147422476,0.162005626,TRUE
28868,Zygoptera,Coenagrionidae,Enallagma aspersum,43.733,39.518,17.124,16.595,18.288,17.547,3.45,3.429,3.45,3.45,0.684027778,0.670687575,0.111742571,0.138488058,TRUE
28473,Zygoptera,Coenagrionidae,Enallagma aspersum,42.307,37.44,17.145,15.917,18.394,17.039,3.471,3.366,3.556,3.45,0.688147296,0.698136646,0.13577453,0.147376345,TRUE
35106,Zygoptera,Coenagrionidae,Enallagma aspersum,48.276,42.656,19.939,17.251,22.606,18.584,3.598,3.535,3.852,3.831,0.744382023,0.726651481,0.139966128,0.137764886,TRUE
20082,Zygoptera,Coenagrionidae,Enallagma aspersum,36.932,33.057,16.298,15.6,17.568,16.425,3.217,3.154,3.239,3.239,0.718072289,0.671391753,0.131319136,0.142006335,TRUE
20202,Zygoptera,Coenagrionidae,Enallagma aspersum,47.22,44.027,17.695,17.505,19.114,18.521,3.683,3.704,3.683,3.916,0.69213732,0.733714286,0.135236133,0.155025378,TRUE
31605,Zygoptera,Coenagrionidae,Enallagma aspersum,41.415,29.24,19.622,18.902,21.442,19.537,3.048,2.35,3.493,2.413,0.787759131,0.82340195,0.106214033,0.081135204,TRUE
30953,Zygoptera,Coenagrionidae,Enallagma aspersum,49.798,44.797,18.606,17.463,20.341,19.262,3.683,3.662,4.297,3.852,0.71383975,0.726373626,0.127697308,0.144396686,TRUE
26272,Zygoptera,Coenagrionidae,Enallagma aspersum,47.2,42.564,17.844,17.082,19.198,18.182,3.662,3.747,3.683,3.768,0.654906285,0.656577416,0.131585884,0.144770826,TRUE
42989,Zygoptera,Coenagrionidae,Enallagma basidens,30.288,28.151,15.282,14.478,16.15,15.113,2.9,3.027,2.963,3.112,0.72870249,0.675070028,0.139544997,0.143726054,TRUE
36735,Zygoptera,Coenagrionidae,Enallagma basidens,24.875,23.347,13.462,12.594,14.351,13.187,2.625,2.646,2.794,2.985,0.687315634,0.691813804,0.130281874,0.146118829,TRUE
42985,Zygoptera,Coenagrionidae,Enallagma basidens,23.395,22.048,13.229,12.319,14.076,13.039,2.582,2.582,2.582,2.582,0.751879699,0.751623377,0.13946283,0.138304989,TRUE
43099,Zygoptera,Coenagrionidae,Enallagma basidens,23.941,22.87,14.203,13.293,15.261,14.012,2.604,2.561,2.625,2.582,0.708737864,0.717522659,0.12418684,0.136485591,TRUE
29022,Zygoptera,Coenagrionidae,Enallagma basidens,26.859,25.012,13.42,12.996,14.245,13.568,2.858,3.069,2.879,3.239,0.70282318,0.783151326,0.145845052,0.16081578,TRUE
